26123415,1
26123416,2
26123417,1
26123418,1
26123419,2
26123420,2
26123421,1
26123422,0
26123423,2
26123424,0
26123425,0
26123426,1
26123427,1
26123428,1
26123429,1
26123430,1
26123431,1
26123432,2
26123433,0
26123434,1
26123435,1
26123436,0
26123437,0
26123438,2
26123439,2
26123440,2
26123441,0
26123442,0
26123443,0
26123444,2
26123445,2
26123446,1
26123447,1
26123448,1
26123449,2
26123450,1
26123451,1
26123452: NO EXIST!
26123453: NO EXIST!
26123454: NO EXIST!
26123455,2
26123456,2
26123457,2
26123458,1
26123459,2
26123460,0
26123461,0
26123462,0
26123463,0
26123464,2
26123465,2
26123466,2
26123467,1
26123468,2
26123469,2
26123470,1
26123471,2
26123472,2
26123473,2
26123474,2
26123475,2
26123476,1
26123477,2
26123478,2
26123479,2
26123480,0
26123481,2
26123482,2
26123483,1
26123484,2
26123485,2
26123486,1
26123487,2
26123488,0
26123489,2
26123490,2
26123491,2
26123492,0
26123493,2
26123494,2
26123495,2
26123496,2
26123497,2
26123498,2
26123499,2
26123500,2
26123501,2
26123502,2
26123503,2
26123504,2
26123505,2
26123506,2
26123507,2
26123508: NO EXIST!
26123509,2
26123510,2
26123511,0
26123512,0
26123513,0
26123514,0
26123515: NO EXIST!
26123516,2
26123517,0
26123518,2
26123519,2
26123520,2
26123521,1
26123522: NO EXIST!
26123523,2
26123524,2
26123525,1
26123526,2
26123527,2
26123528,2
26123529,2
26123530,2
26123531,0
26123532,2
26123533,1
26123534,2
26123535,1
26123536,1
26123537,2
26123538,1
26123539,0
26123540,1
26123541,1
26123542,2
26123543,2
26123544,0
26123545,2
26123546,2
26123547,0
26123548,0
26123549,2
26123550,2
26123551,1
26123552,1
26123553,2
26123554,2
26123555,2
26123556,2
26123557,1
26123558,2
26123559,0
26123560,2
26123561,2
26123562,2
26123563: NO EXIST!
26123564,0
26123565,1
26123566,1
26123567,2
26123568,2
26123569,1
26123570,2
26123571,2
26123572,1
26123573,0
26123574,0
26123575,0
26123576,0
26123577,0
26123578,0
26123579,0
26123580,2
26123581,0
26123582,0
26123583,2
26123584,2
26123585,2
26123586,2
26123587,2
26123588,2
26123589,2
26123590,0
26123591,0
26123592,0
26123593,0
26123594,2
26123595,2
26123596,2
26123597,1
26123598,2
26123599,0
26123600,0
26123601,0
26123602,0
26123603,0
26123604,2
26123605,1
26123606,0
26123607,0
26123608,0
26123609,0
26123610,1
26123611,2
26123612,2
26123613,2
26123614,2
26123615,2
26123616,1
26123617,1
26123618,2
26123619,2
26123620,1
26123621,2
26123622,2
26123623,1
26123624,2
26123625,2
26123626,2
26123627,0
26123628,1
26123629,2
26123630,0
26123631,2
26123632,2
26123633,2
26123634,1
26123635,2
26123636,2
26123637,2
26123638,1
26123639,1
26123640,2
26123641: NO EXIST!
26123642,1
26123643,2
26123644,2
26123645: NO EXIST!
26123646,0
26123647,0
26123648,1
26123649,2
26123650,1
26123651,2
26123652,2
26123653,2
26123654,2
26123655,1
26123656,1
26123657,1
26123658,0
26123659,2
26123660,1
26123661,1
26123662,1
26123663,2
26123664,2
26123665,1
26123666,1
26123667,2
26123668,2
26123669,1
26123670,2
26123671,1
26123672,1
26123673,2
26123674,2
26123675,2
26123676,1
26123677,2
26123678,2
26123679,2
26123680,2
26123681,2
26123682,2
26123683,2
26123684,2
26123685,2
26123686,2
26123687,2
26123688: NO EXIST!
26123689,2
26123690,2
26123691,2
26123692,2
26123693,1
26123694,2
26123695,2
26123696,2
26123697,2
26123698,2
26123699,2
26123700,2
26123701,2
26123702,2
26123703,2
26123704,2
26123705: NO EXIST!
26123706,0
26123707,0
26123708,0
26123709,0
26123710,0
26123711,0
26123712,0
26123713,1
26123714,2
26123715,2
26123716,2
26123717,2
26123718,2
26123719,2
26123720,2
26123721,2
26123722,2
26123723,2
26123724,2
26123725,2
26123726,0
26123727,2
26123728,2
26123729,2
26123730,2
26123731,2
26123732,2
26123733,2
26123734,2
26123735: NO EXIST!
26123736,2
26123737,2
26123738,2
26123739,1
26123740,1
26123741,1
26123742,2
26123743,2
26123744,2
26123745,2
26123746,2
26123747,2
26123748,2
26123749,2
26123750,2
26123751,2
26123752: NO EXIST!
26123753,2
26123754: NO EXIST!
26123755,2
26123756,0
26123757,0
26123758,2
26123759,0
26123760,0
26123761,0
26123762: NO EXIST!
26123763,0
26123764,0
26123765,0
26123766,2
26123767,2
26123768,1
26123769,1
26123770,1
26123771,2
26123772,1
26123773,1
26123774,2
26123775,2
26123776,2
26123777,2
26123778,1
26123779,1
26123780,2
26123781,1
26123782,1
26123783,0
26123784,0
26123785,0
26123786,0
26123787,0
26123788,0
26123789,0
26123790,0
26123791,2
26123792,1
26123793,2
26123794,2
26123795,2
26123796,1
26123797,2
26123798,1
26123799,2
26123800,1
26123801,0
26123802,2
26123803,2
26123804,1
26123805,2
26123806,2
26123807,0
26123808,0
26123809,0
26123810,0
26123811,0
26123812,0
26123813,0
26123814,0
26123815,0
26123816,0
26123817,0
26123818,2
26123819,2
26123820,2
26123821,2
26123822,2
26123823,2
26123824,2
26123825,2
26123826,2
26123827,2
26123828,2
26123829,2
26123830,1
26123831,2
26123832: NO EXIST!
26123833: NO EXIST!
26123834: NO EXIST!
26123835: NO EXIST!
26123836: NO EXIST!
26123837: NO EXIST!
26123838: NO EXIST!
26123839: NO EXIST!
26123840: NO EXIST!
26123841: NO EXIST!
26123842: NO EXIST!
26123843: NO EXIST!
26123844: NO EXIST!
26123845: NO EXIST!
26123846: NO EXIST!
26123847: NO EXIST!
26123848: NO EXIST!
26123849: NO EXIST!
26123850: NO EXIST!
26123851: NO EXIST!
26123852: NO EXIST!
26123853: NO EXIST!
26123854: NO EXIST!
26123855: NO EXIST!
26123856: NO EXIST!
26123857: NO EXIST!
26123858: NO EXIST!
26123859: NO EXIST!
26123860: NO EXIST!
26123861: NO EXIST!
26123862: NO EXIST!
26123863: NO EXIST!
26123864: NO EXIST!
26123865: NO EXIST!
26123866: NO EXIST!
26123867: NO EXIST!
26123868: NO EXIST!
26123869: NO EXIST!
26123870: NO EXIST!
26123871: NO EXIST!
26123872: NO EXIST!
26123873: NO EXIST!
26123874: NO EXIST!
26123875: NO EXIST!
26123876: NO EXIST!
26123877: NO EXIST!
26123878: NO EXIST!
26123879: NO EXIST!
26123880: NO EXIST!
26123881: NO EXIST!
26123882: NO EXIST!
26123883: NO EXIST!
26123884: NO EXIST!
26123885: NO EXIST!
26123886: NO EXIST!
26123887: NO EXIST!
26123888: NO EXIST!
26123889: NO EXIST!
26123890: NO EXIST!
26123891: NO EXIST!
26123892: NO EXIST!
26123893: NO EXIST!
26123894: NO EXIST!
26123895: NO EXIST!
26123896: NO EXIST!
26123897: NO EXIST!
26123898: NO EXIST!
26123899: NO EXIST!
26123900: NO EXIST!
26123901: NO EXIST!
26123902: NO EXIST!
26123903: NO EXIST!
26123904: NO EXIST!
26123905: NO EXIST!
26123906: NO EXIST!
26123907: NO EXIST!
26123908: NO EXIST!
26123909: NO EXIST!
26123910: NO EXIST!
26123911: NO EXIST!
26123912: NO EXIST!
26123913: NO EXIST!
26123914: NO EXIST!
26123915: NO EXIST!
26123916: NO EXIST!
26123917: NO EXIST!
26123918: NO EXIST!
26123919: NO EXIST!
26123920: NO EXIST!
26123921: NO EXIST!
26123922: NO EXIST!
26123923: NO EXIST!
26123924: NO EXIST!
26123925: NO EXIST!
26123926: NO EXIST!
26123927: NO EXIST!
26123928: NO EXIST!
26123929: NO EXIST!
26123930: NO EXIST!
26123931: NO EXIST!
26123932: NO EXIST!
26123933: NO EXIST!
26123934: NO EXIST!
26123935: NO EXIST!
26123936: NO EXIST!
26123937: NO EXIST!
26123938: NO EXIST!
26123939: NO EXIST!
26123940: NO EXIST!
26123941: NO EXIST!
26123942: NO EXIST!
26123943: NO EXIST!
26123944: NO EXIST!
26123945: NO EXIST!
26123946: NO EXIST!
26123947: NO EXIST!
26123948: NO EXIST!
26123949: NO EXIST!
26123950: NO EXIST!
26123951: NO EXIST!
26123952: NO EXIST!
26123953: NO EXIST!
26123954: NO EXIST!
26123955: NO EXIST!
26123956: NO EXIST!
26123957: NO EXIST!
26123958: NO EXIST!
26123959: NO EXIST!
26123960: NO EXIST!
26123961: NO EXIST!
26123962: NO EXIST!
26123963: NO EXIST!
26123964: NO EXIST!
26123965: NO EXIST!
26123966: NO EXIST!
26123967: NO EXIST!
26123968: NO EXIST!
26123969: NO EXIST!
26123970: NO EXIST!
26123971: NO EXIST!
26123972: NO EXIST!
26123973: NO EXIST!
26123974: NO EXIST!
26123975: NO EXIST!
26123976: NO EXIST!
26123977: NO EXIST!
26123978: NO EXIST!
26123979: NO EXIST!
26123980: NO EXIST!
26123981: NO EXIST!
26123982: NO EXIST!
26123983: NO EXIST!
26123984: NO EXIST!
26123985: NO EXIST!
26123986: NO EXIST!
26123987: NO EXIST!
26123988: NO EXIST!
26123989: NO EXIST!
26123990: NO EXIST!
26123991: NO EXIST!
26123992: NO EXIST!
26123993: NO EXIST!
26123994: NO EXIST!
26123995: NO EXIST!
26123996: NO EXIST!
26123997: NO EXIST!
26123998: NO EXIST!
26123999: NO EXIST!
26124000: NO EXIST!
26124001: NO EXIST!
26124002: NO EXIST!
26124003: NO EXIST!
26124004: NO EXIST!
26124005: NO EXIST!
26124006: NO EXIST!
26124007: NO EXIST!
26124008: NO EXIST!
26124009: NO EXIST!
26124010: NO EXIST!
26124011: NO EXIST!
26124012: NO EXIST!
26124013: NO EXIST!
26124014: NO EXIST!
26124015: NO EXIST!
26124016: NO EXIST!
26124017: NO EXIST!
26124018: NO EXIST!
26124019: NO EXIST!
26124020: NO EXIST!
26124021: NO EXIST!
26124022: NO EXIST!
26124023: NO EXIST!
26124024: NO EXIST!
26124025: NO EXIST!
26124026: NO EXIST!
26124027: NO EXIST!
26124028: NO EXIST!
26124029: NO EXIST!
26124030: NO EXIST!
26124031: NO EXIST!
26124032: NO EXIST!
26124033: NO EXIST!
26124034: NO EXIST!
26124035: NO EXIST!
26124036: NO EXIST!
26124037: NO EXIST!
26124038: NO EXIST!
26124039: NO EXIST!
26124040: NO EXIST!
26124041: NO EXIST!
26124042: NO EXIST!
26124043: NO EXIST!
26124044: NO EXIST!
26124045: NO EXIST!
26124046: NO EXIST!
26124047: NO EXIST!
26124048: NO EXIST!
26124049: NO EXIST!
26124050: NO EXIST!
26124051: NO EXIST!
26124052: NO EXIST!
26124053: NO EXIST!
26124054: NO EXIST!
26124055: NO EXIST!
26124056: NO EXIST!
26124057: NO EXIST!
26124058: NO EXIST!
26124059: NO EXIST!
26124060: NO EXIST!
26124061: NO EXIST!
26124062: NO EXIST!
26124063: NO EXIST!
26124064: NO EXIST!
26124065: NO EXIST!
26124066: NO EXIST!
26124067: NO EXIST!
26124068: NO EXIST!
26124069: NO EXIST!
26124070: NO EXIST!
26124071: NO EXIST!
26124072: NO EXIST!
26124073: NO EXIST!
26124074: NO EXIST!
26124075: NO EXIST!
26124076: NO EXIST!
26124077: NO EXIST!
26124078: NO EXIST!
26124079: NO EXIST!
26124080: NO EXIST!
26124081: NO EXIST!
26124082: NO EXIST!
26124083: NO EXIST!
26124084: NO EXIST!
26124085: NO EXIST!
26124086: NO EXIST!
26124087: NO EXIST!
26124088: NO EXIST!
26124089: NO EXIST!
26124090: NO EXIST!
26124091: NO EXIST!
26124092: NO EXIST!
26124093: NO EXIST!
26124094: NO EXIST!
26124095: NO EXIST!
26124096: NO EXIST!
26124097: NO EXIST!
26124098: NO EXIST!
26124099: NO EXIST!
26124100: NO EXIST!
26124101: NO EXIST!
26124102: NO EXIST!
26124103: NO EXIST!
26124104: NO EXIST!
26124105: NO EXIST!
26124106: NO EXIST!
26124107: NO EXIST!
26124108: NO EXIST!
26124109: NO EXIST!
26124110: NO EXIST!
26124111: NO EXIST!
26124112: NO EXIST!
26124113: NO EXIST!
26124114: NO EXIST!
26124115: NO EXIST!
26124116: NO EXIST!
26124117: NO EXIST!
26124118: NO EXIST!
26124119: NO EXIST!
26124120: NO EXIST!
26124121: NO EXIST!
26124122: NO EXIST!
26124123: NO EXIST!
26124124: NO EXIST!
26124125: NO EXIST!
26124126: NO EXIST!
26124127: NO EXIST!
26124128: NO EXIST!
26124129: NO EXIST!
26124130: NO EXIST!
26124131: NO EXIST!
26124132: NO EXIST!
26124133: NO EXIST!
26124134: NO EXIST!
26124135: NO EXIST!
26124136: NO EXIST!
26124137: NO EXIST!
26124138: NO EXIST!
26124139: NO EXIST!
26124140: NO EXIST!
26124141: NO EXIST!
26124142: NO EXIST!
26124143: NO EXIST!
26124144: NO EXIST!
26124145: NO EXIST!
26124146: NO EXIST!
26124147: NO EXIST!
26124148: NO EXIST!
26124149,0
26124150,2
26124151,2
26124152,2
26124153,2
26124154,2
26124155,2
26124156,2
26124157,2
26124158,2
26124159,2
26124160,2
26124161,1
26124162,2
26124163,2
26124164,2
26124165,2
26124166,2
26124167,2
26124168,1
26124169,2
26124170,2
26124171,0
26124172,2
26124173,1
26124174,2
26124175,2
26124176,1
26124177,1
26124178,2
26124179,2
26124180,2
26124181,2
26124182,2
26124183,2
26124184,2
26124185,1
26124186,2
26124187,0
26124188,2
26124189,2
26124190,2
26124191,2
26124192,2
26124193,2
26124194,1
26124195,2
26124196,2
26124197,2
26124198,1
26124199,2
26124200,2
26124201,2
26124202,2
26124203,2
26124204,2
26124205,2
26124206,2
26124207,2
26124208,2
26124209,0
26124210,2
26124211,2
26124212,1
26124213: NO EXIST!
26124214,0
26124215,0
26124216,0
26124217,0
26124218,0
26124219,2
26124220,2
26124221,2
26124222,1
26124223,2
26124224,2
26124225,2
26124226,2
26124227,2
26124228,2
26124229,2
26124230,2
26124231,2
26124232,1
26124233,2
26124234,1
26124235,2
26124236,2
26124237,2
26124238: NO EXIST!
26124239: NO EXIST!
26124240,1
26124241,2
26124242,2
26124243,2
26124244: NO EXIST!
26124245,2
26124246,2
26124247,1
26124248,2
26124249,2
26124250: NO EXIST!
26124251: NO EXIST!
26124252,0
26124253,0
26124254,0
26124255,0
26124256: NO EXIST!
26124257,2
26124258,2
26124259,1
26124260,2
26124261,1
26124262,1
26124263,0
26124264,1
26124265,1
26124266,1
26124267,2
26124268,2
26124269,2
26124270,1
26124271,2
26124272,2
26124273,1
26124274,1
26124275,2
26124276,1
26124277,2
26124278,2
26124279,1
26124280,2
26124281,1
26124282,1
26124283,2
26124284,1
26124285,2
26124286,1
26124287,2
26124288,2
26124289,2
26124290,2
26124291,2
26124292,2
26124293,2
26124294,2
26124295,2
26124296,2
26124297,2
26124298,2
26124299,2
26124300,1
26124301: NO EXIST!
26124302,2
26124303,1
26124304,0
26124305,2
26124306: NO EXIST!
26124307,0
26124308,0
26124309,0
26124310,1
26124311,2
26124312,2
26124313,0
26124314,0
26124315,1
26124316,1
26124317,0
26124318,0
26124319,0
26124320,2
26124321,1
26124322,1
26124323,1
26124324,1
26124325,1
26124326,0
26124327,0
26124328,0
26124329,0
26124330,0
26124331,0
26124332,0
26124333,0
26124334,0
26124335,0
26124336,0
26124337,0
26124338,0
26124339,0
26124340,0
26124341,0
26124342,0
26124343,0
26124344,0
26124345,0
26124346,0
26124347,0
26124348,0
26124349,0
26124350,0
26124351,0
26124352,2
26124353,0
26124354,2
26124355,2
26124356,2
26124357,2
26124358,2
26124359,2
26124360,2
26124361,2
26124362,1
26124363,1
26124364,2
26124365,2
26124366: NO EXIST!
26124367,2
26124368,2
26124369,2
26124370,2
26124371,2
26124372,1
26124373,1
26124374,1
26124375,2
26124376,2
26124377,2
26124378: NO EXIST!
26124379: NO EXIST!
26124380,2
26124381,1
26124382,1
26124383,2
26124384,0
26124385,2
26124386,2
26124387,2
26124388,1
26124389,2
26124390,1
26124391,2
26124392,2
26124393,2
26124394,1
26124395,1
26124396,2
26124397,2
26124398,2
26124399,2
26124400,2
26124401,2
26124402,2
26124403,2
26124404,1
26124405,2
26124406,0
26124407,2
26124408,2
26124409,2
26124410,2
26124411,2
26124412,2
26124413,2
26124414,2
26124415,2
26124416,1
26124417,0
26124418,1
26124419,2
26124420,1
26124421: NO EXIST!
26124422,1
26124423,2
26124424,2
26124425,1
26124426,2
26124427,2
26124428,2
26124429,2
26124430,1
26124431,2
26124432,0
26124433,2
26124434,2
26124435,2
26124436,2
26124437,2
26124438,2
26124439,2
26124440,0
26124441,0
26124442,2
26124443,2
26124444,2
26124445,2
26124446,1
26124447: NO EXIST!
26124448,1
26124449,1
26124450,2
26124451,1
26124452,2
26124453,1
26124454,2
26124455,1
26124456,2
26124457,1
26124458,1
26124459,2
26124460,2
26124461,2
26124462,2
26124463,2
26124464,2
26124465,2
26124466,2
26124467,2
26124468,1
26124469,2
26124470,2
26124471,2
26124472,2
26124473,2
26124474,1
26124475,2
26124476,2
26124477,2
26124478,1
26124479,2
26124480,2
26124481,2
26124482,2
26124483,2
26124484,2
26124485,1
26124486,2
26124487,2
26124488,2
26124489: NO EXIST!
26124490,2
26124491,2
26124492,1
26124493,2
26124494,1
26124495,2
26124496,2
26124497,2
26124498,1
26124499,1
26124500,2
26124501,2
26124502,2
26124503,2
26124504,2
26124505,1
26124506,1
26124507,2
26124508,2
26124509,1
26124510: NO EXIST!
26124511,1
26124512,2
26124513,1
26124514,2
26124515,2
26124516,2
26124517,2
26124518,1
26124519,1
26124520,2
26124521,2
26124522,2
26124523,2
26124524,1
26124525,1
26124526,1
26124527,1
26124528,2
26124529,2
26124530,0
26124531,2
26124532,0
26124533,1
26124534,0
26124535,2
26124536,1
26124537,1
26124538,1
26124539,2
26124540,2
26124541,2
26124542,2
26124543,2
26124544,2
26124545,2
26124546,2
26124547,2
26124548,2
26124549,2
26124550,2
26124551,2
26124552,2
26124553,2
26124554,2
26124555: NO EXIST!
26124556,2
26124557,1
26124558,1
26124559,1
26124560,1
26124561,0
26124562,1
26124563,1
26124564,1
26124565,2
26124566,1
26124567,2
26124568,2
26124569,2
26124570,2
26124571,2
26124572,0
26124573,0
26124574,0
26124575,0
26124576,2
26124577,2
26124578,2
26124579,2
26124580,2
26124581,2
26124582,2
26124583,2
26124584,2
26124585,2
26124586,2
26124587,2
26124588,2
26124589,2
26124590,0
26124591,1
26124592,1
26124593,1
26124594,2
26124595,2
26124596,0
26124597,2
26124598,1
26124599,2
26124600,2
26124601,1
26124602,1
26124603,2
26124604,2
26124605,2
26124606,2
26124607,2
26124608,2
26124609,2
26124610,2
26124611,2
26124612,2
26124613,2
26124614,2
26124615,2
26124616,2
26124617,2
26124618,2
26124619,2
26124620,2
26124621,2
26124622,1
26124623,1
26124624,1
26124625,2
26124626,1
26124627,2
26124628,2
26124629,2
26124630,2
26124631,2
26124632,2
26124633,0
26124634,0
26124635,0
26124636,0
26124637,0
26124638,0
26124639,1
26124640,0
26124641,2
26124642,0
26124643: NO EXIST!
26124644,2
26124645,2
26124646,2
26124647,2
26124648,2
26124649,2
26124650,2
26124651,2
26124652: NO EXIST!
26124653,0
26124654,0
26124655,0
26124656,0
26124657,0
26124658,0
26124659,0
26124660,0
26124661,0
26124662,0
26124663,0
26124664,0
26124665,0
26124666,0
26124667,0
26124668,0
26124669,0
26124670,0
26124671,0
26124672,0
26124673,1
26124674,2
26124675,2
26124676,2
26124677,2
26124678,2
26124679,2
26124680,2
26124681,1
26124682,1
26124683,2
26124684,1
26124685,2
26124686,2
26124687,2
26124688,2
26124689,2
26124690: NO EXIST!
26124691,2
26124692,0
26124693,0
26124694,0
26124695,2
26124696,0
26124697,0
26124698,0
26124699,0
26124700,0
26124701,0
26124702,0
26124703,0
26124704,0
26124705,0
26124706,0
26124707,0
26124708,0
26124709,0
26124710,0
26124711,0
26124712,0
26124713,0
26124714,0
26124715,0
26124716,0
26124717,0
26124718,0
26124719,0
26124720,0
26124721,2
26124722,2
26124723,2
26124724,2
26124725,1
26124726,0
26124727,2
26124728,0
26124729,0
26124730,0
26124731,0
26124732,0
26124733,0
26124734,0
26124735,0
26124736,0
26124737,0
26124738,0
26124739,0
26124740,0
26124741,0
26124742,0
26124743,0
26124744,0
26124745,0
26124746,0
26124747,1
26124748,2
26124749,1
26124750,2
26124751,2
26124752,2
26124753,2
26124754,2
26124755,2
26124756,1
26124757,2
26124758,2
26124759,2
26124760,2
26124761,2
26124762,2
26124763,2
26124764,2
26124765,2
26124766,2
26124767,2
26124768,2
26124769,2
26124770,2
26124771,2
26124772,2
26124773,2
26124774,2
26124775,2
26124776,2
26124777,2
26124778,2
26124779,2
26124780,2
26124781,1
26124782,1
26124783,1
26124784,2
26124785,2
26124786,2
26124787,2
26124788,2
26124789,2
26124790,2
26124791,1
26124792,2
26124793,0
26124794,2
26124795,2
26124796,2
26124797,2
26124798,2
26124799,2
26124800,2
26124801,2
26124802,2
26124803,2
26124804,2
26124805,2
26124806,2
26124807,2
26124808,2
26124809,2
26124810,0
26124811: NO EXIST!
26124812,0
26124813: NO EXIST!
26124814,2
26124815,2
26124816,2
26124817,2
26124818,2
26124819,2
26124820,2
26124821,2
26124822,2
26124823,2
26124824,2
26124825,2
26124826,2
26124827,2
26124828,1
26124829,1
26124830,1
26124831,2
26124832,2
26124833,2
26124834,2
26124835,2
26124836,1
26124837: NO EXIST!
26124838,0
26124839,2
26124840,2
26124841,2
26124842,1
26124843,1
26124844,1
26124845,2
26124846,2
26124847,1
26124848,0
26124849,2
26124850,1
26124851,2
26124852: NO EXIST!
26124853: NO EXIST!
26124854: NO EXIST!
26124855: NO EXIST!
26124856: NO EXIST!
26124857: NO EXIST!
26124858: NO EXIST!
26124859,2
26124860,2
26124861,1
26124862,2
26124863,1
26124864,1
26124865,2
26124866,2
26124867,2
26124868,2
26124869,2
26124870,0
26124871,2
26124872,1
26124873,2
26124874,1
26124875,2
26124876,1
26124877,1
26124878,1
26124879,1
26124880,2
26124881,1
26124882,1
26124883,2
26124884,1
26124885,1
26124886,2
26124887,1
26124888,2
26124889,0
26124890,0
26124891,1
26124892,2
26124893,2
26124894,2
26124895,2
26124896,2
26124897,1
26124898,2
26124899,0
26124900,2
26124901,2
26124902,0
26124903,2
26124904,1
26124905,2
26124906,0
26124907,0
26124908,0
26124909,0
26124910,0
26124911,0
26124912,2
26124913,0
26124914,0
26124915,2
26124916,0
26124917,0
26124918,0
26124919,2
26124920,0
26124921,1
26124922,0
26124923,0
26124924,0
26124925,0
26124926,0
26124927,0
26124928: NO EXIST!
26124929,0
26124930,0
26124931,0
26124932,1
26124933,0
26124934,0
26124935,2
26124936,2
26124937,2
26124938,2
26124939,2
26124940,2
26124941: NO EXIST!
26124942: NO EXIST!
26124943: NO EXIST!
26124944: NO EXIST!
26124945,2
26124946,2
26124947,2
26124948,2
26124949,2
26124950,2
26124951,2
